gene_id,gene_symbol,disease_id,association_type
3861,KRT14,ORPHA:79397,UNKNOWN
3852,KRT5,ORPHA:79399,UNKNOWN
3861,KRT14,ORPHA:79399,UNKNOWN
56978,PRDM8,ORPHA:324290,UNKNOWN
23328,SASH1,ORPHA:231040,UNKNOWN
4982,TNFRSF11B,ORPHA:1416,UNKNOWN
56172,ANKH,ORPHA:1416,UNKNOWN
3762,KCNJ5,ORPHA:37553,UNKNOWN
3759,KCNJ2,ORPHA:37553,UNKNOWN
9968,MED12,ORPHA:1415,UNKNOWN
1027,CDKN1B,ORPHA:276152,UNKNOWN
2137,EXTL3,ORPHA:508533,UNKNOWN
100,ADA,ORPHA:277,UNKNOWN
3561,IL2RG,ORPHA:276,UNKNOWN
5784,PTPN14,ORPHA:99141,UNKNOWN
2218,FKTN,ORPHA:272,UNKNOWN
64421,DCLRE1C,ORPHA:275,UNKNOWN
2811,GP1BA,ORPHA:274,UNKNOWN
2812,GP1BB,ORPHA:274,UNKNOWN
2815,GP9,ORPHA:274,UNKNOWN
23385,NCSTN,ORPHA:289478,UNKNOWN
5336,PLCG2,ORPHA:300359,UNKNOWN
776,CACNA1D,ORPHA:324321,UNKNOWN
8106,PABPN1,ORPHA:270,UNKNOWN
7476,WNT7A,ORPHA:2854,UNKNOWN
2697,GJA1,ORPHA:1522,UNKNOWN
56172,ANKH,ORPHA:1522,UNKNOWN
1947,EFNB1,ORPHA:1520,UNKNOWN
268,AMH,ORPHA:2856,UNKNOWN
269,AMHR2,ORPHA:2856,UNKNOWN
5077,PAX3,ORPHA:1529,UNKNOWN
4047,LSS,ORPHA:2850,UNKNOWN
197,AHSG,ORPHA:2850,UNKNOWN
3694,ITGB6,ORPHA:2850,UNKNOWN
3248,HPGD,ORPHA:1525,UNKNOWN
22947,DUX4L1,ORPHA:269,UNKNOWN
1789,DNMT3B,ORPHA:269,UNKNOWN
2483,FRG1,ORPHA:269,UNKNOWN
23347,SMCHD1,ORPHA:269,UNKNOWN
100288687,DUX4,ORPHA:269,UNKNOWN
114803,MYSM1,ORPHA:508542,UNKNOWN
8291,DYSF,ORPHA:268,UNKNOWN
825,CAPN3,ORPHA:267,UNKNOWN
9496,TBX4,ORPHA:1509,UNKNOWN
1528,CYB5A,ORPHA:90796,UNKNOWN
1586,CYP17A1,ORPHA:90796,UNKNOWN
2782,GNB1,ORPHA:488613,UNKNOWN
51181,DCXR,ORPHA:2843,UNKNOWN
5156,PDGFRA,ORPHA:168947,UNKNOWN
367,AR,ORPHA:90797,UNKNOWN
10216,PRG4,ORPHA:2848,UNKNOWN
129563,DIS3L2,ORPHA:2849,UNKNOWN
1509,CTSD,ORPHA:700492,UNKNOWN
23384,SPECC1L,ORPHA:1519,UNKNOWN
81608,FIP1L1,ORPHA:168940,UNKNOWN
5156,PDGFRA,ORPHA:168940,UNKNOWN
3764,KCNJ8,ORPHA:1517,UNKNOWN
10060,ABCC9,ORPHA:1517,UNKNOWN
3284,HSD3B2,ORPHA:90791,UNKNOWN
7086,TKT,ORPHA:488618,UNKNOWN
57539,WDR35,ORPHA:1515,UNKNOWN
112752,IFT43,ORPHA:1515,UNKNOWN
51098,IFT52,ORPHA:1515,UNKNOWN
55764,IFT122,ORPHA:1515,UNKNOWN
57728,WDR19,ORPHA:1515,UNKNOWN
1586,CYP17A1,ORPHA:90793,UNKNOWN
3908,LAMA2,ORPHA:258,UNKNOWN
27032,ATP2C1,ORPHA:2841,UNKNOWN
50964,SOST,ORPHA:1513,UNKNOWN
121340,SP7,ORPHA:1513,UNKNOWN
1509,CTSD,ORPHA:700497,UNKNOWN
1584,CYP11B1,ORPHA:90795,UNKNOWN
23474,ETHE1,ORPHA:51188,UNKNOWN
5428,POLG,ORPHA:298,UNKNOWN
1890,TYMP,ORPHA:298,UNKNOWN
3980,LIG3,ORPHA:298,UNKNOWN
50484,RRM2B,ORPHA:298,UNKNOWN
2260,FGFR1,ORPHA:280200,UNKNOWN
28514,DLL1,ORPHA:280200,UNKNOWN
2253,FGF8,ORPHA:280200,UNKNOWN
6496,SIX3,ORPHA:280200,UNKNOWN
7050,TGIF1,ORPHA:280200,UNKNOWN
4838,NODAL,ORPHA:280200,UNKNOWN
6469,SHH,ORPHA:280200,UNKNOWN
51684,SUFU,ORPHA:280200,UNKNOWN
7546,ZIC2,ORPHA:280200,UNKNOWN
2619,GAS1,ORPHA:280200,UNKNOWN
84976,DISP1,ORPHA:280200,UNKNOWN
2736,GLI2,ORPHA:280200,UNKNOWN
8928,FOXH1,ORPHA:280200,UNKNOWN
6997,CRIPTO,ORPHA:280200,UNKNOWN
5727,PTCH1,ORPHA:280200,UNKNOWN
50937,CDON,ORPHA:280200,UNKNOWN
7156,TOP3A,ORPHA:508512,UNKNOWN
116028,RMI2,ORPHA:508512,UNKNOWN
5745,PTH1R,ORPHA:296,UNKNOWN
3418,IDH2,ORPHA:296,UNKNOWN
3417,IDH1,ORPHA:296,UNKNOWN
7837,PXDN,ORPHA:289499,UNKNOWN
220202,ATOH7,ORPHA:289499,UNKNOWN
284058,KANSL1,ORPHA:363958,UNKNOWN
977,CD151,ORPHA:300333,UNKNOWN
7021,TFAP2B,ORPHA:46627,UNKNOWN
91869,RFT1,ORPHA:244310,UNKNOWN
5340,PLG,ORPHA:537072,UNKNOWN
2200,FBN1,ORPHA:2833,UNKNOWN
23545,ATP6V0A2,ORPHA:2834,UNKNOWN
9326,ZNHIT3,ORPHA:2836,UNKNOWN
64359,NXN,ORPHA:1507,UNKNOWN
4920,ROR2,ORPHA:1507,UNKNOWN
84188,FAR1,ORPHA:615938,UNKNOWN
83480,PUS3,ORPHA:488627,UNKNOWN
84133,ZNRF3,ORPHA:1501,UNKNOWN
7157,TP53,ORPHA:1501,UNKNOWN
5573,PRKAR1A,ORPHA:1501,UNKNOWN
1499,CTNNB1,ORPHA:1501,UNKNOWN
1029,CDKN2A,ORPHA:1501,UNKNOWN
7015,TERT,ORPHA:1501,UNKNOWN
2035,EPB41,ORPHA:288,UNKNOWN
2995,GYPC,ORPHA:288,UNKNOWN
6710,SPTB,ORPHA:288,UNKNOWN
6708,SPTA1,ORPHA:288,UNKNOWN
3848,KRT1,ORPHA:79503,UNKNOWN
1277,COL1A1,ORPHA:287,UNKNOWN
1289,COL5A1,ORPHA:287,UNKNOWN
1290,COL5A2,ORPHA:287,UNKNOWN
343641,TGM6,ORPHA:276193,UNKNOWN
5354,PLP1,ORPHA:280210,UNKNOWN
5566,PRKACA,ORPHA:289,UNKNOWN
5567,PRKACB,ORPHA:289,UNKNOWN
2735,GLI1,ORPHA:289,UNKNOWN
2121,EVC,ORPHA:289,UNKNOWN
51626,DYNC2LI1,ORPHA:289,UNKNOWN
132884,EVC2,ORPHA:289,UNKNOWN
1281,COL3A1,ORPHA:286,UNKNOWN
56521,DNAJC12,ORPHA:508523,UNKNOWN
10815,CPLX1,ORPHA:280,UNKNOWN
54872,PIGG,ORPHA:280,UNKNOWN
7469,NELFA,ORPHA:280,UNKNOWN
1487,CTBP1,ORPHA:280,UNKNOWN
3954,LETM1,ORPHA:280,UNKNOWN
7468,NSD2,ORPHA:280,UNKNOWN
720,C4A,ORPHA:300345,UNKNOWN
1773,DNASE1,ORPHA:300345,UNKNOWN
715,C1R,ORPHA:300345,UNKNOWN
712,C1QA,ORPHA:300345,UNKNOWN
1776,DNASE1L3,ORPHA:300345,UNKNOWN
1501,CTNND2,ORPHA:281,UNKNOWN
9037,SEMA5A,ORPHA:281,UNKNOWN
54872,PIGG,ORPHA:488635,UNKNOWN
80208,SPG11,ORPHA:2822,UNKNOWN
93627,TBCK,ORPHA:488632,UNKNOWN
54832,VPS13C,ORPHA:2828,UNKNOWN
11315,PARK7,ORPHA:2828,UNKNOWN
7345,UCHL1,ORPHA:2828,UNKNOWN
27429,HTRA2,ORPHA:2828,UNKNOWN
120892,LRRK2,ORPHA:2828,UNKNOWN
9829,DNAJC6,ORPHA:2828,UNKNOWN
6622,SNCA,ORPHA:2828,UNKNOWN
5420,PODXL,ORPHA:2828,UNKNOWN
65018,PINK1,ORPHA:2828,UNKNOWN
8867,SYNJ1,ORPHA:2828,UNKNOWN
5071,PRKN,ORPHA:2828,UNKNOWN
54800,KLHL24,ORPHA:508529,UNKNOWN
492,ATP2B3,ORPHA:314978,UNKNOWN
9368,NHERF1,ORPHA:244305,UNKNOWN
6569,SLC34A1,ORPHA:244305,UNKNOWN
10528,NOP56,ORPHA:276198,UNKNOWN
10370,CITED2,ORPHA:99105,UNKNOWN
7092,TLL1,ORPHA:99106,UNKNOWN
57167,SALL4,ORPHA:233,UNKNOWN
9935,MAFB,ORPHA:233,UNKNOWN
1123,CHN1,ORPHA:233,UNKNOWN
3043,HBB,ORPHA:232,UNKNOWN
3981,LIG4,ORPHA:235,UNKNOWN
54888,NSUN2,ORPHA:235,UNKNOWN
1244,ABCC2,ORPHA:234,UNKNOWN
5354,PLP1,ORPHA:280224,UNKNOWN
63895,PIEZO2,ORPHA:707937,UNKNOWN
1621,DBH,ORPHA:230,UNKNOWN
7157,TP53,ORPHA:2807,UNKNOWN
9071,CLDN10,ORPHA:528105,UNKNOWN
203859,ANO5,ORPHA:399096,UNKNOWN
8456,FOXN1,ORPHA:676039,UNKNOWN
4629,MYH11,ORPHA:229,UNKNOWN
5354,PLP1,ORPHA:280219,UNKNOWN
5860,QDPR,ORPHA:226,UNKNOWN
102,ADAM10,ORPHA:178307,UNKNOWN
554,AVPR2,ORPHA:223,UNKNOWN
359,AQP2,ORPHA:223,UNKNOWN
5354,PLP1,ORPHA:280234,UNKNOWN
7490,WT1,ORPHA:220,UNKNOWN
55081,IFT57,ORPHA:508501,UNKNOWN
55958,KLHL9,ORPHA:399081,UNKNOWN
3178,HNRNPA1,ORPHA:399086,UNKNOWN
221322,TBC1D32,ORPHA:141007,UNKNOWN
2064,ERBB2,ORPHA:2800,UNKNOWN
4982,TNFRSF11B,ORPHA:2801,UNKNOWN
8792,TNFRSF11A,ORPHA:2801,UNKNOWN
22,ABCB7,ORPHA:2802,UNKNOWN
3651,PDX1,ORPHA:2805,UNKNOWN
256297,PTF1A,ORPHA:2805,UNKNOWN
6444,SGCD,ORPHA:219,UNKNOWN
488,ATP2A2,ORPHA:218,UNKNOWN
5290,PIK3CA,ORPHA:168984,UNKNOWN
5354,PLP1,ORPHA:280229,UNKNOWN
6010,RHO,ORPHA:215,UNKNOWN
5339,PLEC,ORPHA:257,UNKNOWN
5610,EIF2AK2,ORPHA:256,UNKNOWN
1861,TOR1A,ORPHA:256,UNKNOWN
55164,SHQ1,ORPHA:256,UNKNOWN
84433,CARD11,ORPHA:357237,UNKNOWN
5159,PDGFRB,ORPHA:168950,UNKNOWN
404672,GTF2H5,ORPHA:33364,UNKNOWN
833,CARS1,ORPHA:33364,UNKNOWN
2068,ERCC2,ORPHA:33364,UNKNOWN
7737,RNF113A,ORPHA:33364,UNKNOWN
136647,MPLKIP,ORPHA:33364,UNKNOWN
6897,TARS1,ORPHA:33364,UNKNOWN
16,AARS1,ORPHA:33364,UNKNOWN
2071,ERCC3,ORPHA:33364,UNKNOWN
2961,GTF2E2,ORPHA:33364,UNKNOWN
57644,MYH7B,ORPHA:54260,UNKNOWN
4625,MYH7,ORPHA:54260,UNKNOWN
5318,PKP2,ORPHA:54260,UNKNOWN
7168,TPM1,ORPHA:54260,UNKNOWN
70,ACTC1,ORPHA:54260,UNKNOWN
4607,MYBPC3,ORPHA:54260,UNKNOWN
11155,LDB3,ORPHA:54260,UNKNOWN
1837,DTNA,ORPHA:54260,UNKNOWN
23207,PLEKHM2,ORPHA:54260,UNKNOWN
57057,TBX20,ORPHA:54260,UNKNOWN
4000,LMNA,ORPHA:54260,UNKNOWN
7139,TNNT2,ORPHA:54260,UNKNOWN
57534,MIB1,ORPHA:54260,UNKNOWN
63976,PRDM16,ORPHA:54260,UNKNOWN
142678,MIB2,ORPHA:54260,UNKNOWN
2260,FGFR1,ORPHA:168953,UNKNOWN
128178,EDARADD,ORPHA:248,UNKNOWN
80326,WNT10A,ORPHA:248,UNKNOWN
10913,EDAR,ORPHA:248,UNKNOWN
1476,CSTB,ORPHA:248,UNKNOWN
23534,TNPO3,ORPHA:55595,UNKNOWN
9987,HNRNPDL,ORPHA:55596,UNKNOWN
25981,DNAH1,ORPHA:244,UNKNOWN
115948,ODAD3,ORPHA:244,UNKNOWN
352909,DNAAF3,ORPHA:244,UNKNOWN
51314,NME8,ORPHA:244,UNKNOWN
54970,TTC12,ORPHA:244,UNKNOWN
2302,FOXJ1,ORPHA:244,UNKNOWN
221421,RSPH9,ORPHA:244,UNKNOWN
79645,CLXN,ORPHA:244,UNKNOWN
55036,CCDC40,ORPHA:244,UNKNOWN
56171,DNAH7,ORPHA:244,UNKNOWN
64446,DNAI2,ORPHA:244,UNKNOWN
8382,NME5,ORPHA:244,UNKNOWN
6674,SPAG1,ORPHA:244,UNKNOWN
83544,DNAL1,ORPHA:244,UNKNOWN
89765,RSPH1,ORPHA:244,UNKNOWN
83538,ODAD4,ORPHA:244,UNKNOWN
200373,CFAP221,ORPHA:244,UNKNOWN
374407,DNAJB13,ORPHA:244,UNKNOWN
161582,DNAAF4,ORPHA:244,UNKNOWN
23639,DNAAF11,ORPHA:244,UNKNOWN
27019,DNAI1,ORPHA:244,UNKNOWN
54919,DNAAF5,ORPHA:244,UNKNOWN
6103,RPGR,ORPHA:244,UNKNOWN
85452,CFAP74,ORPHA:244,UNKNOWN
93233,ODAD1,ORPHA:244,UNKNOWN
55130,ODAD2,ORPHA:244,UNKNOWN
1767,DNAH5,ORPHA:244,UNKNOWN
83861,RSPH3,ORPHA:244,UNKNOWN
345643,MCIDAS,ORPHA:244,UNKNOWN
1770,DNAH9,ORPHA:244,UNKNOWN
246176,GAS2L2,ORPHA:244,UNKNOWN
54768,HYDIN,ORPHA:244,UNKNOWN
27148,STK36,ORPHA:244,UNKNOWN
92749,DRC1,ORPHA:244,UNKNOWN
85478,DRC2,ORPHA:244,UNKNOWN
152110,NEK10,ORPHA:244,UNKNOWN
8481,OFD1,ORPHA:244,UNKNOWN
51364,ZMYND10,ORPHA:244,UNKNOWN
54014,BRWD1,ORPHA:244,UNKNOWN
2622,DRC4,ORPHA:244,UNKNOWN
55172,DNAAF2,ORPHA:244,UNKNOWN
345895,RSPH4A,ORPHA:244,UNKNOWN
164781,DAW1,ORPHA:244,UNKNOWN
56683,CFAP298,ORPHA:244,UNKNOWN
79925,SPEF2,ORPHA:244,UNKNOWN
10309,CCNO,ORPHA:244,UNKNOWN
115399,LRRC56,ORPHA:244,UNKNOWN
388389,DNAAF19,ORPHA:244,UNKNOWN
139212,DNAAF6,ORPHA:244,UNKNOWN
123872,DNAAF1,ORPHA:244,UNKNOWN
85016,CFAP300,ORPHA:244,UNKNOWN
339829,CCDC39,ORPHA:244,UNKNOWN
8701,DNAH11,ORPHA:244,UNKNOWN
29893,PSMC3IP,ORPHA:243,UNKNOWN
171568,POLR3H,ORPHA:243,UNKNOWN
2516,NR5A1,ORPHA:243,UNKNOWN
125150,ZSWIM7,ORPHA:243,UNKNOWN
9210,BMP15,ORPHA:243,UNKNOWN
344018,FIGLA,ORPHA:243,UNKNOWN
57122,NUP107,ORPHA:243,UNKNOWN
23514,SPIDR,ORPHA:243,UNKNOWN
2492,FSHR,ORPHA:243,UNKNOWN
56945,MRPS22,ORPHA:243,UNKNOWN
646,BNC1,ORPHA:243,UNKNOWN
4438,MSH4,ORPHA:243,UNKNOWN
1723,DHODH,ORPHA:246,UNKNOWN
10262,SF3B4,ORPHA:245,UNKNOWN
6473,SHOX,ORPHA:240,UNKNOWN
1761,DMRT1,ORPHA:242,UNKNOWN
6662,SOX9,ORPHA:242,UNKNOWN
84733,CBX2,ORPHA:242,UNKNOWN
50846,DHH,ORPHA:242,UNKNOWN
4214,MAP3K1,ORPHA:242,UNKNOWN
2516,NR5A1,ORPHA:242,UNKNOWN
7490,WT1,ORPHA:242,UNKNOWN
57647,DHX37,ORPHA:242,UNKNOWN
6736,SRY,ORPHA:242,UNKNOWN
190,NR0B1,ORPHA:242,UNKNOWN
6812,STXBP1,ORPHA:599373,UNKNOWN
10058,ABCB6,ORPHA:241,UNKNOWN
22807,IKZF2,ORPHA:699599,UNKNOWN
54344,DPM3,ORPHA:263494,UNKNOWN
2200,FBN1,ORPHA:300382,UNKNOWN
22806,IKZF3,ORPHA:699593,UNKNOWN
22806,IKZF3,ORPHA:699590,UNKNOWN
5354,PLP1,ORPHA:599376,UNKNOWN
204,AK2,ORPHA:33355,UNKNOWN
54808,DYM,ORPHA:239,UNKNOWN
1161,ERCC8,ORPHA:178338,UNKNOWN
57654,UVSSA,ORPHA:178338,UNKNOWN
2074,ERCC6,ORPHA:178338,UNKNOWN
388015,RTL1,ORPHA:254531,UNKNOWN
8788,DLK1,ORPHA:254531,UNKNOWN
55384,MEG3,ORPHA:254531,UNKNOWN
6928,HNF1B,ORPHA:97364,UNKNOWN
6928,HNF1B,ORPHA:97363,UNKNOWN
5076,PAX2,ORPHA:97362,UNKNOWN
5087,PBX1,ORPHA:97362,UNKNOWN
135656,MUCL3,ORPHA:171700,UNKNOWN
727897,MUC5B,ORPHA:171700,UNKNOWN
10466,COG5,ORPHA:263487,UNKNOWN
388015,RTL1,ORPHA:254534,UNKNOWN
8788,DLK1,ORPHA:254534,UNKNOWN
55384,MEG3,ORPHA:254534,UNKNOWN
1729,DIAPH1,ORPHA:494444,UNKNOWN
59341,TRPV4,ORPHA:263482,UNKNOWN
778,CACNA1F,ORPHA:178333,UNKNOWN
1410,CRYAB,ORPHA:399058,UNKNOWN
8818,DPM2,ORPHA:329178,UNKNOWN
55072,RNF31,ORPHA:329173,UNKNOWN
10616,RBCK1,ORPHA:329173,UNKNOWN
6507,SLC1A3,ORPHA:209967,UNKNOWN
11160,ERLIN2,ORPHA:209951,UNKNOWN
3106,HLA-B,ORPHA:29207,UNKNOWN
833,CARS1,ORPHA:178342,UNKNOWN
238,ALK,ORPHA:178342,UNKNOWN
1213,CLTC,ORPHA:178342,UNKNOWN
7170,TPM3,ORPHA:178342,UNKNOWN
5903,RANBP2,ORPHA:178342,UNKNOWN
7171,TPM4,ORPHA:178342,UNKNOWN
388015,RTL1,ORPHA:254525,UNKNOWN
8788,DLK1,ORPHA:254525,UNKNOWN
55384,MEG3,ORPHA:254525,UNKNOWN
388015,RTL1,ORPHA:254528,UNKNOWN
8788,DLK1,ORPHA:254528,UNKNOWN
55384,MEG3,ORPHA:254528,UNKNOWN
4118,MAL,ORPHA:280270,UNKNOWN
7249,TSC2,ORPHA:269001,UNKNOWN
2475,MTOR,ORPHA:269001,UNKNOWN
1588,CYP19A1,ORPHA:178345,UNKNOWN
443,ASPA,ORPHA:314918,UNKNOWN
79048,SECISBP2,ORPHA:171706,UNKNOWN
8320,EOMES,ORPHA:171703,UNKNOWN
7249,TSC2,ORPHA:269008,UNKNOWN
7248,TSC1,ORPHA:269008,UNKNOWN
2475,MTOR,ORPHA:269008,UNKNOWN
9445,ITM2B,ORPHA:97346,UNKNOWN
9445,ITM2B,ORPHA:97345,UNKNOWN
443,ASPA,ORPHA:314911,UNKNOWN
10730,YME1L1,ORPHA:98676,UNKNOWN
50,ACO2,ORPHA:98676,UNKNOWN
51102,MECR,ORPHA:98676,UNKNOWN
84816,RTN4IP1,ORPHA:98676,UNKNOWN
27349,MCAT,ORPHA:98676,UNKNOWN
151254,CATSPERT,ORPHA:171709,UNKNOWN
5414,SEPTIN4,ORPHA:171709,UNKNOWN
283417,DPY19L2,ORPHA:171709,UNKNOWN
9463,PICK1,ORPHA:171709,UNKNOWN
55012,PPP2R3C,ORPHA:171709,UNKNOWN
11055,ZPBP,ORPHA:171709,UNKNOWN
83893,SPATA16,ORPHA:171709,UNKNOWN
57120,GOPC,ORPHA:171709,UNKNOWN
199720,GGN,ORPHA:171709,UNKNOWN
1540,CYLD,ORPHA:211,UNKNOWN
10059,DNM1L,ORPHA:98673,UNKNOWN
4976,OPA1,ORPHA:98673,UNKNOWN
3329,HSPD1,ORPHA:280288,UNKNOWN
1491,CTH,ORPHA:212,UNKNOWN
164656,TMPRSS6,ORPHA:209981,UNKNOWN
9469,CHST3,ORPHA:263463,UNKNOWN
57165,GJC2,ORPHA:280282,UNKNOWN
4621,MYH3,ORPHA:65743,UNKNOWN
7046,TGFBR1,ORPHA:65748,UNKNOWN
29920,PYCR2,ORPHA:481152,UNKNOWN
8621,CDK13,ORPHA:646278,UNKNOWN
2263,FGFR2,ORPHA:207,UNKNOWN
2077,ERF,ORPHA:207,UNKNOWN
2130,EWSR1,ORPHA:97338,UNKNOWN
466,ATF1,ORPHA:97338,UNKNOWN
1385,CREB1,ORPHA:97338,UNKNOWN
10194,TSHZ1,ORPHA:141074,UNKNOWN
866,SERPINA6,ORPHA:199247,UNKNOWN
10483,SEC23B,ORPHA:201,UNKNOWN
5728,PTEN,ORPHA:201,UNKNOWN
6390,SDHB,ORPHA:201,UNKNOWN
6392,SDHD,ORPHA:201,UNKNOWN
6391,SDHC,ORPHA:201,UNKNOWN
207,AKT1,ORPHA:201,UNKNOWN
205717,USF3,ORPHA:201,UNKNOWN
5290,PIK3CA,ORPHA:201,UNKNOWN
100144748,KLLN,ORPHA:201,UNKNOWN
3643,INSR,ORPHA:263458,UNKNOWN
3172,HNF4A,ORPHA:263455,UNKNOWN
440275,EIF2AK4,ORPHA:199241,UNKNOWN
9255,AIMP1,ORPHA:280293,UNKNOWN
2475,MTOR,ORPHA:457485,UNKNOWN
51715,RAB23,ORPHA:65759,UNKNOWN
1954,MEGF8,ORPHA:65759,UNKNOWN
3767,KCNJ11,ORPHA:99989,UNKNOWN
7273,TTN,ORPHA:707983,UNKNOWN
7092,TLL1,ORPHA:99103,UNKNOWN
57057,TBX20,ORPHA:99103,UNKNOWN
4624,MYH6,ORPHA:99103,UNKNOWN
1482,NKX2-5,ORPHA:99103,UNKNOWN
70,ACTC1,ORPHA:99103,UNKNOWN
10370,CITED2,ORPHA:99103,UNKNOWN
2626,GATA4,ORPHA:99103,UNKNOWN
2627,GATA6,ORPHA:99103,UNKNOWN
90678,LRSAM1,ORPHA:300319,UNKNOWN
3815,KIT,ORPHA:158769,UNKNOWN
9197,SLC33A1,ORPHA:300313,UNKNOWN
3815,KIT,ORPHA:158766,UNKNOWN
4041,LRP5,ORPHA:178377,UNKNOWN
4983,OPHN1,ORPHA:137831,UNKNOWN
285590,SH3PXD2B,ORPHA:137834,UNKNOWN
2335,FN1,ORPHA:84090,UNKNOWN
526,ATP6V1B2,ORPHA:79500,UNKNOWN
57465,TBC1D24,ORPHA:79500,UNKNOWN
7373,COL14A1,ORPHA:79501,UNKNOWN
79719,AAGAB,ORPHA:79501,UNKNOWN
84433,CARD11,ORPHA:300324,UNKNOWN
3998,LMAN1,ORPHA:35909,UNKNOWN
90411,MCFD2,ORPHA:35909,UNKNOWN
8792,TNFRSF11A,ORPHA:178389,UNKNOWN
51473,DCDC2,ORPHA:84081,UNKNOWN
91147,TMEM67,ORPHA:84081,UNKNOWN
2130,EWSR1,ORPHA:209916,UNKNOWN
8148,TAF15,ORPHA:209916,UNKNOWN
6938,TCF12,ORPHA:209916,UNKNOWN
8013,NR4A3,ORPHA:209916,UNKNOWN
10342,TFG,ORPHA:209916,UNKNOWN
2260,FGFR1,ORPHA:314950,UNKNOWN
81608,FIP1L1,ORPHA:314950,UNKNOWN
5159,PDGFRB,ORPHA:314950,UNKNOWN
5156,PDGFRA,ORPHA:314950,UNKNOWN
2120,ETV6,ORPHA:314950,UNKNOWN
440193,CCDC88C,ORPHA:423275,UNKNOWN
5880,RAC2,ORPHA:183707,UNKNOWN
9095,TBX19,ORPHA:199296,UNKNOWN
4508,MT-ATP6,ORPHA:225154,UNKNOWN
23636,NUP62,ORPHA:225154,UNKNOWN
53371,NUP54,ORPHA:225154,UNKNOWN
103,ADAR,ORPHA:225154,UNKNOWN
6440,SFTPC,ORPHA:217566,UNKNOWN
6389,SDHA,ORPHA:44890,UNKNOWN
6390,SDHB,ORPHA:44890,UNKNOWN
6391,SDHC,ORPHA:44890,UNKNOWN
5156,PDGFRA,ORPHA:44890,UNKNOWN
3815,KIT,ORPHA:44890,UNKNOWN
54808,DYM,ORPHA:178355,UNKNOWN
83452,RAB33B,ORPHA:178355,UNKNOWN
10617,STAMBP,ORPHA:294016,UNKNOWN
21,ABCA3,ORPHA:217563,UNKNOWN
6439,SFTPB,ORPHA:217563,UNKNOWN
8924,HERC2,ORPHA:329195,UNKNOWN
801,CALM1,ORPHA:3286,UNKNOWN
805,CALM2,ORPHA:3286,UNKNOWN
253017,TECRL,ORPHA:3286,UNKNOWN
10345,TRDN,ORPHA:3286,UNKNOWN
808,CALM3,ORPHA:3286,UNKNOWN
845,CASQ2,ORPHA:3286,UNKNOWN
6262,RYR2,ORPHA:3286,UNKNOWN
3593,IL12B,ORPHA:3287,UNKNOWN
3106,HLA-B,ORPHA:3287,UNKNOWN
6945,MLX,ORPHA:3287,UNKNOWN
4882,NPR2,ORPHA:329191,UNKNOWN
9440,MED17,ORPHA:402364,UNKNOWN
55210,ATAD3A,ORPHA:615983,UNKNOWN
6756,SSX1,ORPHA:3273,UNKNOWN
6757,SSX2,ORPHA:3273,UNKNOWN
6760,SS18,ORPHA:3273,UNKNOWN
53630,BCO1,ORPHA:199285,UNKNOWN
5015,OTX2,ORPHA:178364,UNKNOWN
80704,SLC19A3,ORPHA:263410,UNKNOWN
3815,KIT,ORPHA:158778,UNKNOWN
3815,KIT,ORPHA:158775,UNKNOWN
54809,SAMD9,ORPHA:494433,UNKNOWN
23404,EXOSC2,ORPHA:494439,UNKNOWN
3815,KIT,ORPHA:158772,UNKNOWN
9652,SKIC3,ORPHA:84064,UNKNOWN
6499,SKIC2,ORPHA:84064,UNKNOWN
3851,KRT4,ORPHA:171723,UNKNOWN
3860,KRT13,ORPHA:171723,UNKNOWN
185,AGTR1,ORPHA:97369,UNKNOWN
5972,REN,ORPHA:97369,UNKNOWN
1636,ACE,ORPHA:97369,UNKNOWN
183,AGT,ORPHA:97369,UNKNOWN
9414,TJP2,ORPHA:238475,UNKNOWN
6554,SLC10A1,ORPHA:238475,UNKNOWN
2052,EPHX1,ORPHA:238475,UNKNOWN
570,BAAT,ORPHA:238475,UNKNOWN
4621,MYH3,ORPHA:3275,UNKNOWN
2317,FLNB,ORPHA:3275,UNKNOWN
9325,TRIP4,ORPHA:486815,UNKNOWN
55210,ATAD3A,ORPHA:615986,UNKNOWN
1460,CSNK2B,ORPHA:689397,UNKNOWN
60481,ELOVL5,ORPHA:423296,UNKNOWN
169522,KCNV2,ORPHA:209932,UNKNOWN
51008,ASCC1,ORPHA:486811,UNKNOWN
9325,TRIP4,ORPHA:486811,UNKNOWN
7337,UBE3A,ORPHA:238446,UNKNOWN
58499,ZNF462,ORPHA:502430,UNKNOWN
137814,NKX2-6,ORPHA:3384,UNKNOWN
23129,PLXND1,ORPHA:3384,UNKNOWN
3043,HBB,ORPHA:695147,UNKNOWN
4621,MYH3,ORPHA:2053,UNKNOWN
259232,NALCN,ORPHA:2053,UNKNOWN
11019,LIAS,ORPHA:401859,UNKNOWN
341640,FREM2,ORPHA:2052,UNKNOWN
80144,FRAS1,ORPHA:2052,UNKNOWN
23426,GRIP1,ORPHA:2052,UNKNOWN
1832,DSP,ORPHA:158687,UNKNOWN
3728,JUP,ORPHA:158687,UNKNOWN
10491,CRTAP,ORPHA:2050,UNKNOWN
9871,SEC24D,ORPHA:2050,UNKNOWN
5034,P4HB,ORPHA:2050,UNKNOWN
2147,F2,ORPHA:329217,UNKNOWN
8858,PROZ,ORPHA:329217,UNKNOWN
2153,F5,ORPHA:329217,UNKNOWN
