gene_id,disease_id
5087,OMIM:617641
1140,OMIM:616314
676,OMIM:617644
1140,OMIM:616313
8398,OMIM:256600
3778,OMIM:617643
84148,OMIM:618974
4654,OMIM:618975
10939,OMIM:618977
6786,OMIM:160565
114902,OMIM:605670
5274,OMIM:604218
1409,OMIM:604219
6622,OMIM:605543
29899,OMIM:604213
4287,OMIM:109150
104,OMIM:618862
91452,OMIM:618863
50651,OMIM:617532
151648,OMIM:616201
83932,OMIM:616200
8029,OMIM:261100
23446,OMIM:618868
2895,OMIM:616204
85446,OMIM:147430
2972,OMIM:616202
400916,OMIM:616209
7277,OMIM:616208
100996717,OMIM:618866
3008,OMIM:617537
6390,OMIM:606864
6391,OMIM:606864
6392,OMIM:606864
116931,OMIM:618872
387119,OMIM:618873
10300,OMIM:616212
1630,OMIM:617542
51741,OMIM:616211
55790,OMIM:618870
64072,OMIM:617540
1723,OMIM:263750
10026,OMIM:618879
755,OMIM:617547
2120,OMIM:616216
3630,OMIM:616214
375387,OMIM:618875
472,OMIM:208900
10501,OMIM:618876
84570,OMIM:616219
5610,OMIM:618877
27102,OMIM:618878
51473,OMIM:616217
23022,OMIM:606856
220202,OMIM:221900
9289,OMIM:606854
81693,OMIM:618882
9247,OMIM:618883
8029,OMIM:618884
2590,OMIM:618885
80781,OMIM:618880
3694,OMIM:616221
130589,OMIM:618881
286204,OMIM:616220
199857,OMIM:616227
7528,OMIM:617557
9581,OMIM:616224
6773,OMIM:618886
90993,OMIM:616229
23761,OMIM:618889
85365,OMIM:616228
28234,OMIM:237450
10599,OMIM:237450
958,OMIM:606843
8726,OMIM:617561
10715,OMIM:616230
84504,OMIM:617560
2688,OMIM:262400
26284,OMIM:617565
25930,OMIM:618890
4174,OMIM:617564
833,OMIM:618891
84314,OMIM:617563
1371,OMIM:618892
84314,OMIM:617562
844,OMIM:616231
23767,OMIM:146110
9394,OMIM:146110
2253,OMIM:146110
55636,OMIM:146110
6663,OMIM:146110
26012,OMIM:146110
2796,OMIM:146110
2798,OMIM:146110
2260,OMIM:146110
6866,OMIM:146110
9723,OMIM:146110
3730,OMIM:146110
55717,OMIM:146110
6870,OMIM:146110
60675,OMIM:146110
285025,OMIM:146110
558,OMIM:146110
10371,OMIM:146110
389549,OMIM:146110
84634,OMIM:146110
10011,OMIM:146110
128674,OMIM:146110
3814,OMIM:146110
81848,OMIM:146110
8822,OMIM:146110
1848,OMIM:146110
54840,OMIM:208920
79731,OMIM:616239
4053,OMIM:251750
59341,OMIM:606835
729230,OMIM:219600
1499,OMIM:617572
6820,OMIM:617571
25981,OMIM:617576
8879,OMIM:617575
121214,OMIM:617574
23461,OMIM:135400
805,OMIM:616249
100128927,OMIM:616248
801,OMIM:616247
25981,OMIM:617577
2643,OMIM:233910
6523,OMIM:606824
3931,OMIM:245900
4882,OMIM:616255
5971,OMIM:617585
9474,OMIM:617584
3859,OMIM:122100
9928,OMIM:616258
2271,OMIM:606812
51651,OMIM:616263
55779,OMIM:617593
80217,OMIM:617592
5692,OMIM:617591
54941,OMIM:616260
9319,OMIM:617598
11284,OMIM:616267
259232,OMIM:616266
2954,OMIM:617596
10463,OMIM:617595
388662,OMIM:616269
51227,OMIM:617599
7994,OMIM:616268
6528,OMIM:274400
257,OMIM:136760
258,OMIM:616270
1749,OMIM:220600
81570,OMIM:616271
5825,OMIM:616278
1892,OMIM:616277
51117,OMIM:616276
146862,OMIM:616279
54583,OMIM:609070
6023,OMIM:250460
84706,OMIM:616281
4141,OMIM:616280
4547,OMIM:200100
126129,OMIM:616282
3691,OMIM:226730
3655,OMIM:226730
5339,OMIM:226730
5351,OMIM:225400
50,OMIM:616289
112,OMIM:616287
8506,OMIM:616286
85476,OMIM:609060
203547,OMIM:310440
256297,OMIM:609069
6548,OMIM:616291
831,OMIM:616295
9871,OMIM:616294
117581,OMIM:200110
51601,OMIM:616299
23586,OMIM:616298
55215,OMIM:609053
83990,OMIM:609054
977,OMIM:609057
8869,OMIM:609056
34,OMIM:201450
79641,OMIM:226750
5318,OMIM:609040
2253,OMIM:612702
4000,OMIM:212112
1019,OMIM:609048
10157,OMIM:238700
6491,OMIM:612703
3913,OMIM:609049
3481,OMIM:180860
105259599,OMIM:180860
5621,OMIM:123400
3119,OMIM:123400
1828,OMIM:148700
9509,OMIM:225410
79644,OMIM:612713
145226,OMIM:612712
412,OMIM:308100
84701,OMIM:612714
6697,OMIM:612716
28982,OMIM:609033
2628,OMIM:612718
668,OMIM:110100
6338,OMIM:177200
37,OMIM:201475
35,OMIM:201470
2033,OMIM:180849
1387,OMIM:180849
788,OMIM:212138
538,OMIM:309400
10283,OMIM:250410
960,OMIM:609027
4534,OMIM:310400
285590,OMIM:249420
10483,OMIM:224100
23230,OMIM:200150
3030,OMIM:609015
2593,OMIM:612736
3030,OMIM:609016
4322,OMIM:250400
7414,OMIM:611407
7390,OMIM:263700
210,OMIM:612740
83715,OMIM:609006
2395,OMIM:601992
53947,OMIM:111400
8706,OMIM:111400
23193,OMIM:600666
3852,OMIM:179850
4893,OMIM:249400
146059,OMIM:224120
6584,OMIM:212140
2077,OMIM:600775
158,OMIM:103050
7517,OMIM:613972
2904,OMIM:613970
10804,OMIM:612643
10804,OMIM:612645
2707,OMIM:612644
3209,OMIM:140000
3048,OMIM:613977
345895,OMIM:612649
3039,OMIM:613978
3040,OMIM:613978
80207,OMIM:165300
4758,OMIM:256550
2255,OMIM:180920
9620,OMIM:153300
5176,OMIM:613982
221421,OMIM:612650
24148,OMIM:613983
3759,OMIM:613980
121391,OMIM:613981
22858,OMIM:612651
5015,OMIM:613986
55651,OMIM:613987
6521,OMIM:612653
6507,OMIM:612656
3043,OMIM:613985
109580095,OMIM:613985
8842,OMIM:612657
55135,OMIM:613988
7015,OMIM:613989
5476,OMIM:256540
7535,OMIM:269840
26277,OMIM:613990
274,OMIM:255200
2055,OMIM:610003
7132,OMIM:142680
36,OMIM:610006
55325,OMIM:142669
1175,OMIM:600740
6262,OMIM:115000
659,OMIM:178600
10786,OMIM:612671
26090,OMIM:612674
9131,OMIM:310490
2752,OMIM:610015
8200,OMIM:610017
79443,OMIM:610019
1991,OMIM:202700
2697,OMIM:257850
26227,OMIM:256520
3852,OMIM:131960
6566,OMIM:610021
5149,OMIM:610024
5979,OMIM:142623
728294,OMIM:600721
9095,OMIM:201400
2038,OMIM:612690
974,OMIM:612692
9896,OMIM:612691
57057,OMIM:611363
347733,OMIM:610031
23396,OMIM:611369
1811,OMIM:214700
1186,OMIM:166600
5295,OMIM:269880
5604,OMIM:155950
3784,OMIM:130650
3481,OMIM:130650
1028,OMIM:130650
105259599,OMIM:130650
10984,OMIM:130650
26047,OMIM:610042
5885,OMIM:611376
718,OMIM:611378
2261,OMIM:100800
9241,OMIM:611377
1634,OMIM:610048
63901,OMIM:127000
1184,OMIM:310468
3918,OMIM:226700
3914,OMIM:226700
3909,OMIM:226700
25861,OMIM:611383
23431,OMIM:184450
92935,OMIM:611390
631,OMIM:611391
2632,OMIM:232500
1356,OMIM:604290
657,OMIM:610069
4353,OMIM:104300
5328,OMIM:104300
351,OMIM:104300
8626,OMIM:604292
2200,OMIM:129600
9241,OMIM:184460
57465,OMIM:220500
6708,OMIM:130600
164656,OMIM:206200
6443,OMIM:604286
3897,OMIM:303350
8671,OMIM:604278
22861,OMIM:618803
23511,OMIM:618804
26007,OMIM:618805
54974,OMIM:618800
54970,OMIM:618801
8456,OMIM:618806
4018,OMIM:618807
2690,OMIM:604271
20,OMIM:618808
91647,OMIM:604273
9420,OMIM:270800
10908,OMIM:245800
55163,OMIM:610090
5339,OMIM:131950
338917,OMIM:610092
338917,OMIM:610093
3178,OMIM:610099
55210,OMIM:618810
89874,OMIM:618811
1834,OMIM:605594
9493,OMIM:105600
4000,OMIM:605588
81857,OMIM:605589
11284,OMIM:605589
6628,OMIM:117650
58494,OMIM:618824
7204,OMIM:618825
94137,OMIM:618826
29894,OMIM:618827
4659,OMIM:618820
91461,OMIM:618821
8087,OMIM:618822
8087,OMIM:618823
246213,OMIM:605583
8405,OMIM:618828
8405,OMIM:618829
7036,OMIM:604250
22871,OMIM:618830
55278,OMIM:618835
11005,OMIM:256500
5188,OMIM:618838
55704,OMIM:617507
9739,OMIM:618832
5500,OMIM:617506
283459,OMIM:618839
4047,OMIM:618840
79625,OMIM:618841
7431,OMIM:116300
51780,OMIM:618846
27040,OMIM:617514
57591,OMIM:618847
64208,OMIM:618848
4194,OMIM:618849
5718,OMIM:617516
55191,OMIM:618845
63916,OMIM:606893
55812,OMIM:604232
57731,OMIM:617519
6324,OMIM:604233
6223,OMIM:105650
5664,OMIM:606889
348,OMIM:606889
5080,OMIM:604229
587,OMIM:618850
29928,OMIM:618851
5205,OMIM:147480
8737,OMIM:618852
23001,OMIM:617520
6833,OMIM:618857
2697,OMIM:617525
2811,OMIM:231200
2812,OMIM:231200
2815,OMIM:231200
3630,OMIM:618858
127534,OMIM:617524
4858,OMIM:618859
9181,OMIM:617523
25871,OMIM:618853
3861,OMIM:131900
22868,OMIM:618855
9373,OMIM:617527
3767,OMIM:618856
2531,OMIM:617526
348,OMIM:104310
401474,OMIM:601068
1718,OMIM:602398
64072,OMIM:601067
65217,OMIM:601067
55703,OMIM:614381
114609,OMIM:614382
720,OMIM:614380
27030,OMIM:614385
1154,OMIM:614383
463,OMIM:613055
2153,OMIM:614389
10059,OMIM:614388
7021,OMIM:169100
148738,OMIM:602390
6331,OMIM:272120
2563,OMIM:613060
2147,OMIM:614390
308,OMIM:614391
3586,OMIM:614395
4683,OMIM:613065
8021,OMIM:613065
6886,OMIM:613065
6887,OMIM:613065
2322,OMIM:613065
2782,OMIM:613065
581,OMIM:613065
613,OMIM:613065
2348,OMIM:613068
5184,OMIM:170100
84466,OMIM:614399
6340,OMIM:613071
55687,OMIM:613070
4318,OMIM:613073
54453,OMIM:613075
407053,OMIM:613074
50484,OMIM:613077
2671,OMIM:613076
125336,OMIM:613079
10111,OMIM:613078
6513,OMIM:601042
1528,OMIM:250790
25778,OMIM:610805
9401,OMIM:218600
84733,OMIM:613080
4053,OMIM:613086
5979,OMIM:171400
7092,OMIM:613087
5290,OMIM:613089
63901,OMIM:602361
11081,OMIM:217300
10019,OMIM:133100
2057,OMIM:133100
3717,OMIM:133100
79659,OMIM:613091
7273,OMIM:603689
1187,OMIM:613090
1188,OMIM:613090
2048,OMIM:603688
5146,OMIM:613093
5972,OMIM:613092
5311,OMIM:613095
392255,OMIM:613094
1969,OMIM:116600
4157,OMIM:613099
4157,OMIM:613098
5663,OMIM:172700
4137,OMIM:172700
57167,OMIM:147750
5727,OMIM:610828
2736,OMIM:610829
79718,OMIM:602342
8647,OMIM:602347
5205,OMIM:602347
5244,OMIM:602347
2263,OMIM:123790
79728,OMIM:610832
57688,OMIM:603671
487,OMIM:601003
3861,OMIM:601001
775,OMIM:601005
3423,OMIM:309900
2395,OMIM:229300
25836,OMIM:122470
22873,OMIM:610840
2677,OMIM:610842
1019,OMIM:621507
3000,OMIM:204000
57724,OMIM:621506
506,OMIM:621502
51314,OMIM:610852
463,OMIM:621500
4540,OMIM:535000
4541,OMIM:535000
4508,OMIM:535000
4535,OMIM:535000
4536,OMIM:535000
4538,OMIM:535000
4514,OMIM:535000
4519,OMIM:535000
4539,OMIM:535000
114625,OMIM:111750
4175,OMIM:223100
89884,OMIM:262700
64785,OMIM:621512
667,OMIM:621511
667,OMIM:621510
7038,OMIM:274700
23742,OMIM:176270
338433,OMIM:176270
10108,OMIM:176270
100033413,OMIM:176270
7681,OMIM:176270
8924,OMIM:176270
791114,OMIM:176270
145624,OMIM:176270
54551,OMIM:176270
3653,OMIM:176270
2994,OMIM:111740
55243,OMIM:619201
317761,OMIM:619202
11277,OMIM:225750
317761,OMIM:619203
283989,OMIM:225753
64065,OMIM:619209
29980,OMIM:621528
10655,OMIM:621523
64065,OMIM:619208
6092,OMIM:610878
4627,OMIM:603622
7007,OMIM:603629
57007,OMIM:619215
5702,OMIM:621539
9780,OMIM:620207
267010,OMIM:620208
64856,OMIM:619216
10743,OMIM:610883
201163,OMIM:610883
5864,OMIM:621535
439,OMIM:620203
2019,OMIM:619218
51528,OMIM:621533
819,OMIM:620201
51608,OMIM:620200
64327,OMIM:135750
219972,OMIM:619223
6390,OMIM:619224
1830,OMIM:619226
7174,OMIM:619220
58472,OMIM:619221
4613,OMIM:164280
1201,OMIM:621548
51729,OMIM:619227
6304,OMIM:619228
6304,OMIM:619229
147912,OMIM:610896
9401,OMIM:266280
8883,OMIM:620210
55186,OMIM:620211
5727,OMIM:109400
9563,OMIM:604931
84265,OMIM:619234
570,OMIM:619232
51066,OMIM:621559
84196,OMIM:620227
920,OMIM:619238
390595,OMIM:621558
6295,OMIM:620228
8452,OMIM:619239
435,OMIM:207900
83715,OMIM:621556
80036,OMIM:620224
7345,OMIM:620221
55884,OMIM:621552
92749,OMIM:620222
3248,OMIM:259100
2006,OMIM:123700
63895,OMIM:108145
11077,OMIM:619245
493856,OMIM:604928
1280,OMIM:619248
158326,OMIM:248450
55640,OMIM:225790
23112,OMIM:619243
358,OMIM:110450
91875,OMIM:619244
100127206,OMIM:620238
54800,OMIM:620236
79947,OMIM:621567
55717,OMIM:620237
57685,OMIM:621566
5705,OMIM:621565
84033,OMIM:620235
101954271,OMIM:621564
4773,OMIM:620232
101954278,OMIM:621563
10551,OMIM:620233
103625684,OMIM:621562
26827,OMIM:621561
6508,OMIM:620231
60386,OMIM:607196
26834,OMIM:621560
7169,OMIM:108120
10436,OMIM:211180
1497,OMIM:219900
6554,OMIM:619256
284382,OMIM:619258
60,OMIM:604919
6389,OMIM:619259
55605,OMIM:135700
1315,OMIM:619255
84466,OMIM:620249
7716,OMIM:620247
6532,OMIM:164230
3356,OMIM:164230
256472,OMIM:620245
779,OMIM:620246
81615,OMIM:620243
55901,OMIM:620244
6599,OMIM:620241
10079,OMIM:620242
23383,OMIM:621570
2801,OMIM:620240
64802,OMIM:619260
3690,OMIM:619267
27185,OMIM:604906
55181,OMIM:619268
1893,OMIM:247100
375056,OMIM:619269
8516,OMIM:191830
23500,OMIM:619263
284361,OMIM:619264
3683,OMIM:621588
5256,OMIM:306000
29105,OMIM:621587
100151684,OMIM:621585
80036,OMIM:620253
4771,OMIM:607174
5728,OMIM:607174
4330,OMIM:607174
6605,OMIM:607174
51684,OMIM:607174
5155,OMIM:607174
1308,OMIM:122400
3845,OMIM:621582
283450,OMIM:620250
5138,OMIM:619150
265,OMIM:301200
128,OMIM:619151
6770,OMIM:201710
2811,OMIM:153670
26960,OMIM:619157
9722,OMIM:619155
1593,OMIM:213700
3848,OMIM:620148
781,OMIM:620149
2776,OMIM:163000
9211,OMIM:621475
51343,OMIM:620145
84678,OMIM:621474
199713,OMIM:621471
10093,OMIM:620141
4976,OMIM:621481
3858,OMIM:620150
1311,OMIM:619161
64327,OMIM:190605
4016,OMIM:177650
23149,OMIM:619164
1638,OMIM:619165
644096,OMIM:619166
6392,OMIM:619167
841,OMIM:607271
29072,OMIM:620157
4233,OMIM:607278
285521,OMIM:621488
4884,OMIM:620158
5729,OMIM:607277
285521,OMIM:621487
29072,OMIM:620155
3242,OMIM:140350
26153,OMIM:620156
55157,OMIM:621485
338657,OMIM:620153
678,OMIM:620154
3988,OMIM:620151
153,OMIM:607276
79605,OMIM:621482
58528,OMIM:620152
7125,OMIM:620161
63915,OMIM:619172
6868,OMIM:621490
1185,OMIM:619173
645104,OMIM:619174
4718,OMIM:619170
4001,OMIM:619179
283677,OMIM:619176
89876,OMIM:619177
146862,OMIM:619178
1801,OMIM:616901
93627,OMIM:616900
9249,OMIM:621499
9570,OMIM:620166
29967,OMIM:164310
54675,OMIM:620167
55270,OMIM:616903
5725,OMIM:621495
823,OMIM:616907
10555,OMIM:608594
324,OMIM:619182
56984,OMIM:619183
5313,OMIM:266200
222663,OMIM:619184
80726,OMIM:620170
23116,OMIM:619185
6687,OMIM:607259
84823,OMIM:619180
23036,OMIM:619188
55148,OMIM:619189
3209,OMIM:176305
55775,OMIM:607250
342618,OMIM:616913
23545,OMIM:278250
5376,OMIM:139393
3070,OMIM:616911
83879,OMIM:616910
54872,OMIM:616917
7467,OMIM:194190
10815,OMIM:194190
1487,OMIM:194190
53834,OMIM:194190
7468,OMIM:194190
3954,OMIM:194190
79669,OMIM:620177
2200,OMIM:616914
54084,OMIM:620173
2259,OMIM:620174
699,OMIM:620183
9653,OMIM:619194
3735,OMIM:619196
6521,OMIM:110500
84138,OMIM:619191
3105,OMIM:608579
3106,OMIM:608579
5447,OMIM:201750
114548,OMIM:191900
56006,OMIM:616920
4744,OMIM:616924
10846,OMIM:616922
10846,OMIM:616921
8379,OMIM:620189
8085,OMIM:620186
55719,OMIM:620184
23137,OMIM:620185
10907,OMIM:608572
2255,OMIM:620193
55343,OMIM:266265
79759,OMIM:620194
283209,OMIM:620191
2261,OMIM:620192
492,OMIM:302500
10060,OMIM:608569
11146,OMIM:138000
6473,OMIM:249700
2512,OMIM:615604
23286,OMIM:615602
54112,OMIM:616939
917,OMIM:615607
6605,OMIM:616938
6331,OMIM:608567
84946,OMIM:620199
6714,OMIM:616937
1962,OMIM:615605
2103,OMIM:608565
8106,OMIM:164300
85452,OMIM:620197
136932118,OMIM:609893
7234,OMIM:620198
157855,OMIM:620196
5896,OMIM:609889
3339,OMIM:224410
2652,OMIM:303800
3313,OMIM:182170
6929,OMIM:616941
2074,OMIM:616946
916,OMIM:615615
79718,OMIM:616944
2961,OMIM:616943
51567,OMIM:616949
134430,OMIM:609887
7100,OMIM:608556
200403,OMIM:616948
29119,OMIM:615616
64802,OMIM:608553
57679,OMIM:607225
93426,OMIM:616947
915,OMIM:615617
93426,OMIM:616950
51308,OMIM:615625
9894,OMIM:616954
3371,OMIM:615629
51095,OMIM:616959
56052,OMIM:608540
6323,OMIM:607208
6390,OMIM:115310
84627,OMIM:229200
25923,OMIM:615632
3033,OMIM:231530
6569,OMIM:616963
89891,OMIM:615633
79188,OMIM:614302
26160,OMIM:615630
84529,OMIM:615631
132,OMIM:614300
2584,OMIM:230200
4171,OMIM:616968
79848,OMIM:615636
4038,OMIM:614305
11133,OMIM:615637
6334,OMIM:614306
406960,OMIM:614303
50506,OMIM:607200
23600,OMIM:614307
8763,OMIM:616969
6473,OMIM:127300
3074,OMIM:268800
53630,OMIM:115300
473,OMIM:616975
80347,OMIM:615643
54931,OMIM:616974
2782,OMIM:616973
3097,OMIM:616977
3356,OMIM:608516
121278,OMIM:608516
2289,OMIM:608516
23732,OMIM:616981
1181,OMIM:615651
672,OMIM:614320
55906,OMIM:314580
29893,OMIM:614324
859,OMIM:614321
51741,OMIM:614322
4358,OMIM:256810
10342,OMIM:615658
8314,OMIM:614327
6868,OMIM:614328
9378,OMIM:614325
7050,OMIM:142946
6469,OMIM:142945
3712,OMIM:243500
4615,OMIM:153600
7048,OMIM:614331
3868,OMIM:613000
5147,OMIM:615665
7098,OMIM:613002
4604,OMIM:614335
2260,OMIM:613001
128637,OMIM:615663
55969,OMIM:616994
121278,OMIM:613003
5406,OMIM:614338
4914,OMIM:256800
7476,OMIM:613005
5395,OMIM:614337
6521,OMIM:166900
11078,OMIM:609823
10367,OMIM:615673
8216,OMIM:615670
3702,OMIM:613011
55180,OMIM:614340
8929,OMIM:613013
1103,OMIM:254210
238,OMIM:613014
286077,OMIM:130900
54583,OMIM:609820
64805,OMIM:609821
2065,OMIM:133180
3955,OMIM:609813
3075,OMIM:609814
1056,OMIM:609812
953,OMIM:615683
5961,OMIM:169150
10613,OMIM:615681
2956,OMIM:614350
6337,OMIM:613021
51816,OMIM:615688
23204,OMIM:615685
271,OMIM:615686
5728,OMIM:613028
5261,OMIM:613027
675,OMIM:613029
6785,OMIM:133190
9516,OMIM:601098
4094,OMIM:601088
5422,OMIM:301220
1277,OMIM:114000
137196,OMIM:613032
204,OMIM:267500
56983,OMIM:615696
5449,OMIM:613038
79784,OMIM:614369
7473,OMIM:273395
6496,OMIM:157170
8086,OMIM:231550
8139,OMIM:256850
6910,OMIM:142900
1439,OMIM:614370
30835,OMIM:614371
720,OMIM:614374
4153,OMIM:614372
10280,OMIM:614373
57728,OMIM:614378
22948,OMIM:256840
57728,OMIM:614376
57728,OMIM:614377
367,OMIM:313200
9381,OMIM:601071
64699,OMIM:601072
4436,OMIM:158320
4292,OMIM:158320
6335,OMIM:133020
1497,OMIM:219800
735,OMIM:615591
3551,OMIM:615592
10617,OMIM:614261
102,OMIM:615590
57128,OMIM:615595
3703,OMIM:615596
197322,OMIM:614265
7293,OMIM:615593
91754,OMIM:614262
6873,OMIM:615599
201595,OMIM:615597
4481,OMIM:614266
115908,OMIM:614266
51008,OMIM:614266
55654,OMIM:171300
5979,OMIM:171300
4149,OMIM:171300
23095,OMIM:171300
7428,OMIM:171300
8710,OMIM:615598
26873,OMIM:260005
23417,OMIM:248360
755,OMIM:602271
6720,OMIM:158310
9380,OMIM:260000
1109,OMIM:614279
1646,OMIM:614279
4221,OMIM:145000
79577,OMIM:145000
79577,OMIM:145001
7941,OMIM:614278
2201,OMIM:121050
4000,OMIM:248370
55034,OMIM:603592
10559,OMIM:603585
10584,OMIM:248340
6007,OMIM:111690
23451,OMIM:614286
2624,OMIM:614286
2782,OMIM:614286
171023,OMIM:614286
54790,OMIM:614286
1298,OMIM:614284
2688,OMIM:262650
54361,OMIM:158330
154288,OMIM:614293
5892,OMIM:614291
55214,OMIM:614292
83636,OMIM:614298
7466,OMIM:614296
388962,OMIM:614299
55521,OMIM:206500
9897,OMIM:603563
249,OMIM:146300
389692,OMIM:147630
7337,OMIM:105830
10117,OMIM:104500
2248,OMIM:610706
10059,OMIM:610708
5896,OMIM:603554
5897,OMIM:603554
64421,OMIM:603554
5551,OMIM:603553
8676,OMIM:603552
85320,OMIM:117800
26137,OMIM:259050
3239,OMIM:610713
57104,OMIM:610717
3815,OMIM:273300
8915,OMIM:273300
6794,OMIM:273300
2261,OMIM:273300
8626,OMIM:603543
4626,OMIM:158300
3835,OMIM:603546
5213,OMIM:232800
51196,OMIM:610725
3730,OMIM:308700
1280,OMIM:604864
5310,OMIM:173900
9533,OMIM:248390
6654,OMIM:610733
10456,OMIM:610738
23111,OMIM:275900
5956,OMIM:303900
23345,OMIM:610743
10049,OMIM:603511
114625,OMIM:111620
1301,OMIM:604841
100151683,OMIM:226960
25814,OMIM:603516
4939,OMIM:621409
9378,OMIM:621407
9466,OMIM:621405
3777,OMIM:621402
9885,OMIM:621400
1027,OMIM:610755
2068,OMIM:610756
2067,OMIM:610758
9126,OMIM:610759
10166,OMIM:238970
3938,OMIM:223000
3394,OMIM:226990
336,OMIM:621417
57554,OMIM:621415
949,OMIM:610762
1284,OMIM:621414
2260,OMIM:190440
22845,OMIM:610768
55750,OMIM:212350
2299,OMIM:274600
3766,OMIM:274600
5172,OMIM:274600
112812,OMIM:251900
10058,OMIM:111600
22873,OMIM:619102
10524,OMIM:619103
9451,OMIM:226980
5395,OMIM:619101
6536,OMIM:621428
6023,OMIM:607095
1548,OMIM:621426
5250,OMIM:610773
130951,OMIM:619108
3912,OMIM:621424
2683,OMIM:607091
6434,OMIM:621421
1636,OMIM:621420
23322,OMIM:619113
1277,OMIM:619115
29895,OMIM:619110
57545,OMIM:619111
26580,OMIM:619112
22818,OMIM:621439
25861,OMIM:607084
3839,OMIM:620106
79005,OMIM:620107
51340,OMIM:621436
80320,OMIM:620104
2968,OMIM:621435
50846,OMIM:607080
284252,OMIM:621434
84839,OMIM:620102
3157,OMIM:621433
8468,OMIM:620103
60493,OMIM:621431
3845,OMIM:108010
3569,OMIM:108010
2571,OMIM:619124
90522,OMIM:619125
54790,OMIM:619126
10651,OMIM:619127
7078,OMIM:136900
1278,OMIM:619120
6472,OMIM:619121
55755,OMIM:604804
10220,OMIM:619122
6253,OMIM:604805
90416,OMIM:619123
4040,OMIM:621449
10161,OMIM:278150
23031,OMIM:620115
5825,OMIM:621446
345275,OMIM:620116
118924,OMIM:620113
28956,OMIM:610798
8911,OMIM:620114
3710,OMIM:620111
9525,OMIM:621440
4148,OMIM:607078
64376,OMIM:619130
57020,OMIM:619135
11014,OMIM:619131
1540,OMIM:619132
7072,OMIM:619133
57152,OMIM:248300
55835,OMIM:608393
120892,OMIM:607060
383,OMIM:207800
6329,OMIM:608390
6340,OMIM:620126
23025,OMIM:621457
23025,OMIM:621456
23025,OMIM:621455
6338,OMIM:620125
23223,OMIM:621452
654,OMIM:620121
899,OMIM:619141
7516,OMIM:619146
3735,OMIM:619147
27161,OMIM:619149
5626,OMIM:262600
5566,OMIM:619142
5567,OMIM:619143
159686,OMIM:619144
7516,OMIM:619145
375298,OMIM:608380
132001,OMIM:620139
2138,OMIM:166780
4846,OMIM:621469
7388,OMIM:620137
10458,OMIM:621468
90523,OMIM:620138
7389,OMIM:176100
4713,OMIM:620135
84986,OMIM:621466
64858,OMIM:620133
6495,OMIM:608389
50640,OMIM:251950
26275,OMIM:250620
26750,OMIM:621460
53632,OMIM:619030
199857,OMIM:619031
4487,OMIM:189500
199857,OMIM:619036
6208,OMIM:153550
8291,OMIM:254130
775,OMIM:620029
7109,OMIM:620027
55325,OMIM:620028
8854,OMIM:620025
10992,OMIM:164210
1119,OMIM:620023
3631,OMIM:621354
8496,OMIM:620024
118987,OMIM:620021
1299,OMIM:620022
501,OMIM:266100
6840,OMIM:619040
54809,OMIM:619041
2617,OMIM:619042
185,OMIM:267430
5972,OMIM:267430
183,OMIM:267430
1636,OMIM:267430
4281,OMIM:300000
6341,OMIM:619048
170302,OMIM:300004
162,OMIM:242150
201134,OMIM:619044
1184,OMIM:300009
1352,OMIM:619046
57674,OMIM:607151
5689,OMIM:620038
5498,OMIM:176200
5080,OMIM:165550
122618,OMIM:621369
64091,OMIM:621367
8626,OMIM:103285
8382,OMIM:620032
63908,OMIM:620033
79147,OMIM:607155
3596,OMIM:607154
4901,OMIM:621371
7298,OMIM:620040
1340,OMIM:619051
51204,OMIM:619052
84987,OMIM:619053
28958,OMIM:619058
1351,OMIM:619059
116228,OMIM:619054
100131801,OMIM:619055
9739,OMIM:619056
55037,OMIM:619057
1136,OMIM:191800
7045,OMIM:608470
7045,OMIM:608471
22954,OMIM:254110
3911,OMIM:620049
57462,OMIM:213600
6575,OMIM:213600
58494,OMIM:213600
79903,OMIM:213600
9213,OMIM:213600
5159,OMIM:213600
5155,OMIM:213600
80213,OMIM:621379
10015,OMIM:620047
7490,OMIM:194080
56970,OMIM:621377
55107,OMIM:620045
3685,OMIM:621375
1854,OMIM:620044
27304,OMIM:621373
51366,OMIM:621372
79087,OMIM:607143
1155,OMIM:621382
84334,OMIM:619061
56886,OMIM:621381
1339,OMIM:619062
22,OMIM:301310
100303755,OMIM:619063
9377,OMIM:619064
1836,OMIM:226900
1327,OMIM:619060
4697,OMIM:619065
10282,OMIM:254100
29880,OMIM:620056
9333,OMIM:609796
2697,OMIM:164200
154313,OMIM:621387
6908,OMIM:607136
652991,OMIM:621386
374654,OMIM:607131
5080,OMIM:194072
7490,OMIM:194072
9924,OMIM:621384
675,OMIM:194070
283120,OMIM:194070
3481,OMIM:194070
2239,OMIM:194070
2719,OMIM:194070
7490,OMIM:194070
105259599,OMIM:194071
23557,OMIM:621393
23265,OMIM:619072
1802,OMIM:620062
1576,OMIM:619073
2615,OMIM:619074
27252,OMIM:621390
4953,OMIM:619075
5091,OMIM:266150
149371,OMIM:619076
22900,OMIM:619079
6660,OMIM:616803
285175,OMIM:616801
4595,OMIM:608456
5978,OMIM:616806
23600,OMIM:214950
171019,OMIM:620067
9990,OMIM:620068
22859,OMIM:620065
83475,OMIM:620066
4976,OMIM:165500
84992,OMIM:616809
5476,OMIM:621394
55027,OMIM:620072
6558,OMIM:619083
